issue_id,title,contents,authorLogin,authorAssociation,createdAt,closedAt,closed,comments_count,milestone,participants_count,Label_category-api,Label_category-docs,Label_category-release,Label_category-tests,Label_component-assert,Label_component-cli,Label_component-core,Label_component-diff,Label_component-dump,Label_component-reporter,Label_good for new contributors,Label_help wanted,Label_meta,Label_meta-ready,Label_status-declined,Label_status-stalled,Label_type-enhancement,Label_type-problem,Label_type-support
364,Improve diff implementation,"Potential diff implementations:

https://github.com/kpdecker/jsdiff
https://github.com/cemerick/jsdifflib (Timo recommended this one, using it by monkey-patching already)

Related tickets: #335, #348, #478, #363, #483",jzaefferer,MEMBER,2012-12-06T17:17:41Z,2015-05-18T15:30:29Z,True,22.0,,10.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
365,oldIE don't respond to module picker selection changes,"QUnit is supposed to reload with the correct value of URL parameter ""module"" when I interact with the upper right drop-down, but this isn't working in IE6-8.",gibson042,MEMBER,2012-12-10T03:52:06Z,2012-12-10T09:24:15Z,True,0.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,oldIE don't respond to urlConfig checkbox changes,"This is the same as #365, but for the checkboxes.",gibson042,MEMBER,2012-12-16T16:47:21Z,2012-12-16T22:39:09Z,True,0.0,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,Indicate test suite progress,"It'd be nice to have some indication (however imprecise) of test suite progress. My idea is to turn the banner into a progress bar, but other options would be equally valuable.",gibson042,MEMBER,2012-12-17T01:11:25Z,2014-02-13T22:57:00Z,True,3.0,,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
374,Implement Assertion constructor with test context,"To fix #331, and generally make our code more scaleable and flexible.
Each test() will be given an instance of Assertion which has an internal reference back to the Test object, so that they can easily be called asynchronously.
In addition to the assertion helpers, it could have the following built-in to the context based system as well:

async()
done()
expect()
.not (instance of itself with internal reversal)",Krinkle,MEMBER,2012-12-17T16:54:14Z,2014-06-24T15:27:10Z,True,3.0,2.0,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
375,Better stack traces for exceptions in async tests,"Currently, if an exception happens after stop() was called in a test (but before start()), QUnit is smart enough to associate the error with the test.
However, the output associated with the test does not provide file/line of the test itself.",tomdale,NONE,2012-12-17T22:42:08Z,2014-02-13T22:49:50Z,True,2.0,,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
376,testing a series of events,"It would be nice to have a more semantic declaration of asnyc tests, that are comprised of multiple async tests. What I'm doing right now:
test(""foo"", function() {
  stop(3);

  foobar.on(""first"", function(data) {
    // some assertions
    start();
  });

  foobar.on(""second"", function(data) {
    // some assertions
    start();
  });

  foobar.on(""third"", function(data) {
    // some assertions
    start();
  });

  foobar.trigger();
});
what I would like this to change to is something along the lines of
stepTest(""foo"", function() {
  steps(3);

  foobar.on(""first"", function(data) {
    // some assertions
    step(1, ""first step"");
  });

  foobar.on(""second"", function(data) {
    // some assertions
    step(2, ""second step"");
  });

  foobar.on(""third"", function(data) {
    // some assertions
    step(3, ""third step"");
  });

  foobar.trigger();
});
steps() would pretty much work like stop. step(num, message) works like start, except that it additionally asserts the sequence (1, 2, 3). This allows better error messages than ""test xyz timed out"" (and you have to figure out which step failed yourself).",rodneyrehm,CONTRIBUTOR,2012-12-18T09:52:39Z,2014-02-13T22:50:56Z,True,4.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
377,Update to grunt 0.4,Maybe this is something @JamesMGreene wants to help with?,jzaefferer,MEMBER,2012-12-18T12:35:14Z,2013-03-08T15:37:53Z,True,2.0,,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
378,Split the codebase,"Up for discussion: Currently the QUnit code base is just a single js file (with companion css). That makes it possible to include QUnit as a submodule, from tag or latest, no need to build anything. It also makes maintenance kind of a pain, as we're now dealing with 2k+ LoC in a single file. Finding things isn't easy. A good bunch of code lends itself to be moved to separate modules, like QUnit.eqiv or QUnit.jsDump. That would make cleanup of the remaining pieces a lot easier.
When working on QUnit, we could use grunt watch to trigger a build for every change, similar how development on jQuery Core works.
As for usage of the QUnit ""binary"":

jQuery Core uses QUnit as a submodule: That could be replaced by npm install qunitjs and referencing node_modules/qunit/ directly or copying the files to whereever they're supposed to live. npm modules can contain ""binaries"", so whatever the build outputs can be published through npm, without commiting it to Git.
jQuery UI and jQuery Mobile include QUnit as copies in its externals folder. That is updated manually by copying over the files, so that shouldn't be a problem at all.

What else is there that we need to take into account?",jzaefferer,MEMBER,2012-12-18T12:43:50Z,2013-10-25T17:09:54Z,True,12.0,2.0,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
379,Escape text,There's a whole bunch of places where we build html strings by hand and don't escape test names or module names.,Krinkle,MEMBER,2012-12-20T02:04:54Z,2012-12-20T02:11:33Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
380,Show contents of text nodes in jsDump.node,"While writing unit tests for dom traversal I noticed that text nodes get dumped as <#text></<#text> (based on the nodeName for TextNode's [spec]).
The nodeValue (text content) is not dumped. This can make it rather difficult to figure out what went wrong as the jsDump outputs are the same for ""Actual"" and ""Result"" (whereas equal, comparing them by reference, returns false)",Krinkle,MEMBER,2012-12-20T06:02:33Z,2012-12-20T06:24:00Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
381,"Show attributes besides id, name, class in jsDump.node","The way we dump nodes hasn't changed since 2008 (when jsDump was first introduced, in 4c7c688). It hardcodes 3 attributes, which it then reads from the properties (not attributes).
None of that makes any sense. We should instead use the attributes property, loop through and dump those.
IE6 has the odd behaviour of including all supported attributes (even ones not explicitly set) through this.
Though it doesn't matter for the test result, to keep the diff clean we'll want to filter out empty values for the above case.",Krinkle,MEMBER,2012-12-20T06:05:41Z,2012-12-20T06:24:00Z,True,0.0,,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
383,Fixed markup,"I've got into a situation where events are bound to certain element 'onDOMReady' without using delegate. I want to test some event behavior by triggering the event in the input.
I am not sure how wrong I am by relying on this kind of behavior, but I can't find another way around so:

I create a custom markup <div id=""custom-markup""></div>.
Set the same #qunit-fixture styles.
Create the needed markup, let's say an input <input type=""button"" id=""myInput"" />
The event 'onDOMReady' binds a click event to the element
I create a custom resetMarkup to be called on each required teardown which resets the modifications that any test could be done in the HTML

With that use case in mind I would suggest a feature that:

Allows a custom markup (maybe #qunit-fixed) to be permanent (not to be removed as #qunit-fixture)
Allows this custom markup to be atomic and any event/modifications to be removed (except events set before the first module call)

Any thoughts?",FagnerMartinsBrack,NONE,2012-12-24T13:16:41Z,2013-01-03T22:21:00Z,True,7.0,,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
385,Implement multi-value support for urlConfig UI,"For testing the jquery-migrate plugin we wanted this:

At the moment it's implemented by the jquery-migrate unit tests injecting the markup into the QUnit toolbar after it initializes.
Is there a clean way to do this as a QUnit plugin, or would it perhaps make sense to add to QUnit itself?",dmethvin,NONE,2012-12-27T17:34:26Z,2014-01-29T15:44:06Z,True,7.0,,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
386,html entities,"If equal method's first argument or second argument is html text, equal method put html.
For example, result equal($(""#a"").html(),true,""ok"") submit.",pandanoir,NONE,2012-12-30T14:52:08Z,2013-02-08T07:01:50Z,True,7.0,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
