issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_waiting,label_feature request,label_has pr,label_Protractor,label_Karma,label_npm,label_React,label_docs,label_has Tracker story,label_ready for work,label_duplicate,label_bug,label_1.3.x,label_gem,label_help needed
542,throwing string exceptions does not display correctly in the exception formatter,"If you have something in a spec like:
throw 'Expected selector ' + $jquery.selector + ' to match exactly 1 element, but matched ' + $jquery.length)'

jasmine reporter displays this as undefined: undefined
Throwing this:
throw new Error('Expected selector ' + $jquery.selector + ' to match exactly 1 element, but matched ' + $jquery.length);

Displays the exception correctly. We should probably check to see if the exception is a string before calling 'message' on it.
We should probably fix this in jasmine:
getJasmineRequireObj().ExceptionFormatter = function() {
  function ExceptionFormatter() {
    this.message = function(error) {
      var message = error.name +
        ': ' +
        error.message;

      if (error.fileName || error.sourceURL) {
        message += "" in "" + (error.fileName || error.sourceURL);
      }

      if (error.line || error.lineNumber) {
        message += "" (line "" + (error.line || error.lineNumber) + "")"";
      }

      return message;
    };

    this.stack = function(error) {
      return error ? error.stack : null;
    };
  }

  return ExceptionFormatter;
};

We should check to see if error is a string before dereferences name and message. I can send a pull request if you like.",rdy,NONE,2014-03-07 18:22:55+00:00,True,2014-03-08 23:31:35+00:00,1.21,,2,3,2014-03-08 07:07:43+00:00,0.53,sheelc,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,Add custom expectation modifiers,"Jasmine provides the .not expectation modifier that enables us to write pretty things like:
expect(myString).not.toBe('foo');
I would like the ability to write functions similar to .not in the same way that I can write custom matchers. This would come in handy when I am writing tests on a complex object and I want to extract a piece of information from that object to test:
expect(myComplexObject).withSubtleCharacteristic('foo').toBe('bar')
I imagine that writing such a modifier could look something like
this.addExpectationModifiers({
  withSubtleCharacteristic = function(propertyName) {
    return this.actual[transform(propertyName)];
  }
});
Obviously this is a contrived example, but imagine that the transform function performs some complex operation that I want to abstract behind the withSubtleCharacteristic modifier.",alexdmiller,NONE,2014-03-07 19:48:28+00:00,True,2014-10-23 19:56:28+00:00,230.01,,2,2,2014-08-07 20:29:39+00:00,153.03,slackersoft,MEMBER,1,0,0,0,['waiting'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,Spies wiki page out of date,The wiki page on spies seems to be using the old pre-2.0 syntax. Needs an update.,togakangaroo,NONE,2014-03-10 20:08:40+00:00,True,2014-06-23 03:28:08+00:00,104.31,,3,3,2014-03-10 20:17:30+00:00,0.01,jaapz,NONE,0,1,0,2,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545,Gramatical Error in Jasmine v2.0 Docs 'toBeGreaterThan' Example,"The string param in the 'it' function in the 'toBeGreaterThan' function should be
""The 'toBeGreaterThan' matcher is for mathematical comparisons""
not
""The 'toBeGreaterThan' is for mathematical comparisons""",siegbenn,NONE,2014-03-10 20:45:01+00:00,True,2014-03-12 23:59:39+00:00,2.14,,2,1,2014-03-12 23:59:39+00:00,2.14,Gerg,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
546,Mock Clock TODO in documentation for the released version of Jasmine 2.0.,"In the 2.0 docs, there is a section on using the mock clock in single tests. However, it actually contains a TODO message and the code that should be on the right hand side appears with the rest of the text. A screenshot probably explains the issue better:

Link to the section on the live docs",tonyfinn,NONE,2014-03-11 11:10:24+00:00,True,2014-03-12 23:55:41+00:00,1.53,,3,2,2014-03-11 20:39:35+00:00,0.4,freethejazz,NONE,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547,Re-expose detailed spec result information to reporters,"Hi, I'm looking at moving a test suite to Jasmine 2.0.0 and have it running fine locally, however running it remotely on Saucelabs depends on programmatic access via a custom reporter, namely: jasmine-jsreporter.
In Jasmine 1.3.1, specs used to expose the following information to reporters:

durationSec
totalCount
passedCount
failedCount

@sclevine has done some work to port jasmine-jsreporter in jasmine-jsreporter/pull/7 but it seems the above information is no-longer available to reporters in Jasmine 2.0.0.
Would it be possible to get the above back into Jasmine 2?",alextreppass,CONTRIBUTOR,2014-03-11 14:50:03+00:00,True,2014-06-23 03:31:35+00:00,103.53,,3,7,2014-03-11 16:52:26+00:00,0.08,sclevine,NONE,0,2,0,1,['feature request'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
549,Calling `done` followed by more expect will report to the reporter multiple times,"consider the spec:
describe('a block', function() {
  it('uses done improperly', function(done) {
    expect(1).toBe(1);
    done();
    expect(2).toBe(2);
  });
});
In this spec we have 2 expect statements and a done statement. The reporter is called with a specDone after done is called, and again after the it returns. This causes a problem for custom reporters, as suiteDone and specDone both get called multiple times. If the spec with the misplaced done is the last spec to be called, suddenly jasmineDone is called, then afterwords specDone, followed by suiteDone, then yet another jasmineDone.
I would suggest that done() updates a variable in closure scope around the function that contains it and sets the status as done. This has the side effect of waiting until the spec itself is done, and then checking to verify that done has been called as well. I'm seeing a few obvious problems with this, but something could probably be done around that.
Please let me know if this is unclear or if you have any questions. This issue just bit me bigtime while writing a reporter for jasmine-node's upgrade to Jasmine2.0 (available on the Jasmine2.0 branch)",tebriel,NONE,2014-03-13 19:25:53+00:00,True,2014-08-26 19:48:31+00:00,166.02,,3,6,2014-03-27 06:05:23+00:00,13.44,sheelc,CONTRIBUTOR,1,1,0,1,['waiting'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
551,Pip install jasmine failing,"Trying to install jasmine using [pip install jamsine] but it's failing, see output below:
Downloading/unpacking jasmine-core>=2.0 (from jasmine)
Downloading jasmine-core-2.0.1.tar.gz (41kB): 41kB downloaded
Running setup.py egg_info for package jasmine-core
Traceback (most recent call last):
File """", line 16, in 
File ""/Users/tomclement/Envs/jazz/build/jasmine-core/setup.py"", line 4, in 
with open('package.json') as packageFile:
IOError: [Errno 2] No such file or directory: 'package.json'
Complete output from command python setup.py egg_info:
Traceback (most recent call last):
File """", line 16, in 
File ""/Users/tomclement/Envs/jazz/build/jasmine-core/setup.py"", line 4, in 
with open('package.json') as packageFile:

IOError: [Errno 2] No such file or directory: 'package.json'",tomclement,NONE,2014-03-14 10:12:29+00:00,True,2014-03-21 22:20:44+00:00,7.51,,2,1,2014-03-14 15:08:08+00:00,0.21,Gerg,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
552,Jasmine Bootstrap Reporter,"Hi
I would like to see support added for an official Jasmine reporter that would utilize Twitter Bootstrap.
For the moment, this is what I am using: https://github.com/agileapes/jasmine-bootstrap/
(this is actually something I have written personally, but I'm not that familiar with Jasmine in the first place)
I think the formatting looks a little better this way.",mmnaseri,NONE,2014-03-15 22:49:24+00:00,True,2014-03-17 04:47:48+00:00,1.25,,2,1,2014-03-17 04:47:48+00:00,1.25,infews,CONTRIBUTOR,0,1,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
553,jasmine 2.0 incompatible with code completion,"Using jasmine 2.0 as a javascript library in jetbrains products fails during code completion due to hidden function declarations for main entry points such as describe, it.",robmurtha,NONE,2014-03-16 09:33:22+00:00,True,2014-10-23 20:32:54+00:00,221.46,,3,3,2014-06-23 03:34:08+00:00,98.75,infews,CONTRIBUTOR,1,1,0,0,"['feature request', 'waiting']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
554,addMatchers have stopped when using  karma-jasmine 2.2,"Please have a look at this issue that came up
zcaudate-me/example.purnam.test#1
I'm wondering if someone could advise on what broke and how to fix the problem.",zcaudate,NONE,2014-03-17 22:00:51+00:00,True,2014-08-05 22:44:06+00:00,141.03,,4,3,2014-04-11 13:19:39+00:00,24.64,alextreppass,CONTRIBUTOR,1,2,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555,External CoffeeScript tests aren't run,"Jasmine v2.0 does not run tests in external <script type=""text/coffeescript""> files despite ostensibly seeing the describe calls in which they are contained.  If the CoffeeScript is inline in the <script> tag (i.e. there is no src attribute), Jasmine runs the tests properly.  However, as soon as they are moved into a separate file, Jasmine does not seem to notice them at all (""0 specs, 0 failures"").
Here's a short example, assuming you have coffee-script.js in the same directory.
<!DOCTYPE HTML>
<html>
<head>
  <meta http-equiv=""Content-Type"" content=""text/html; charset=UTF-8"">
  <title>Jasmine Spec Runner v2.0.0</title>

  <link rel=""shortcut icon"" type=""image/png"" href=""lib/jasmine-2.0.0/jasmine_favicon.png"">
  <link rel=""stylesheet"" type=""text/css"" href=""lib/jasmine-2.0.0/jasmine.css"">

  <script type=""text/javascript"" src=""coffee-script.js""></script>

  <script type=""text/javascript"" src=""lib/jasmine-2.0.0/jasmine.js""></script>
  <script type=""text/javascript"" src=""lib/jasmine-2.0.0/jasmine-html.js""></script>
  <script type=""text/javascript"" src=""lib/jasmine-2.0.0/boot.js""></script>

  <!-- This works fine (both console.log()s are called): -->
  <!--<script type=""text/coffeescript"">
    describe ""my spec"", ->
    console.log ""In describe() call.  Looks like Jasmine sees the spec.""
    it ""works"", ->
      console.log ""In it() call.  Looks like Jasmine is running the test.""
      expect(true).toBe(true)
  </script>-->

  <!-- This doesn't: -->
  <script type=""text/coffeescript"" src=""some-file.coffee""></script>
</head>

<body>
</body>
</html>
There are some CoffeeScript + Jasmine examples floating around, but they're all for v1.  v1 seemed to work fine with separate CoffeeScript files.",SyntaxColoring,NONE,2014-03-18 01:55:32+00:00,True,2014-03-20 23:36:32+00:00,2.9,,2,7,2014-03-19 05:01:58+00:00,1.13,infews,CONTRIBUTOR,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,Spy method is reset to original with setTimeout.,"Within the done call of an deferred object, the spied method reset to the original method, not the spied version.
Test case here:
http://jsfiddle.net/wzAyL/91/",unional,NONE,2014-03-19 19:02:32+00:00,True,2014-03-19 20:38:07+00:00,0.07,,2,2,2014-03-19 20:40:58+00:00,0.07,unional,NONE,0,1,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
557,Simplify custom matchers,"I really like the new result based approach for custom matchers in 2.0 but the thunk/compare approach introduces unnecessary boilerplate.
Any chance of a way to add simple matchers such as the one below?
jasmine.addMatchers({
  myMatcher: function(actual, expected) {
    var result = {};
    result.pass = ...;
    result.message = ...;
    return result;
  }
});

Even if it needs to be through a separate jasmine.addMatchersSimple() method it would be far better than the current approach.
jasmine.addMatchers({
  myMatcher: function(utils, customEqualityTesters) {
    return {
      compare: function(actual, expected) {
        var result = {};
        result.pass = ...;
        result.message = ...;
        return result;
      }
    };
  }
});

Why not just make utils available through jasmine.utils in the first place?  Happy to put this together as a pull request if there's interest.",rymohr,NONE,2014-03-20 00:30:51+00:00,True,2014-06-23 03:35:38+00:00,95.13,,3,10,2014-03-20 03:55:40+00:00,0.14,infews,CONTRIBUTOR,0,2,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
